,user_id,log_in_state,visit_number,property_id,position_on_search_results,avg_price_per_night,deal_type,property_viewed_boolean,set_properties_viewed,purchase_index_boolean.x,set_properties_purchased
4971,78D22F0600D0389A7F7A4F9,anonymous,1,4100174,19,10881,10_percent_off,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4972,78D22F0600D0389A7F7A4F9,anonymous,1,2223550,18,6243,free_parking,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4973,78D22F0600D0389A7F7A4F9,anonymous,1,12883153,17,7745,book_now_pay_later,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4974,78D22F0600D0389A7F7A4F9,anonymous,1,1795742,16,9733,daily_deal,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4975,78D22F0600D0389A7F7A4F9,anonymous,1,1794792,15,6722,free_breakfast,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4976,78D22F0600D0389A7F7A4F9,anonymous,1,6545896,14,9109,5_percent_off,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4977,78D22F0600D0389A7F7A4F9,anonymous,1,11742034,13,5288,15_percent_off,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4978,78D22F0600D0389A7F7A4F9,anonymous,1,7449336,12,8543,NULL,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4979,78D22F0600D0389A7F7A4F9,anonymous,1,1330920,11,12787,daily_deal,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4980,78D22F0600D0389A7F7A4F9,anonymous,1,20356956,10,6875,no_credit_card_required,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4981,78D22F0600D0389A7F7A4F9,anonymous,1,4225452,9,7007,20_percent_off,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4982,78D22F0600D0389A7F7A4F9,anonymous,1,30930885,8,7140,NULL,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4983,78D22F0600D0389A7F7A4F9,anonymous,1,1761335,7,14133,free_activities,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4984,78D22F0600D0389A7F7A4F9,anonymous,1,19699340,6,5447,daily_deal,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4985,78D22F0600D0389A7F7A4F9,anonymous,1,3978633,5,25102,taxi_coupon,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4986,78D22F0600D0389A7F7A4F9,anonymous,1,22883,4,7381,vacation_rental_deal,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4987,78D22F0600D0389A7F7A4F9,anonymous,1,10610394,3,11638,family_friendly,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4988,78D22F0600D0389A7F7A4F9,anonymous,1,3191945,2,9226,NULL,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4989,78D22F0600D0389A7F7A4F9,anonymous,1,5317616,1,10379,daily_deal,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4990,78D22F0600D0389A7F7A4F9,anonymous,1,15896672,25,7722,free_cancellation,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4991,78D22F0600D0389A7F7A4F9,anonymous,1,4497845,24,7936,no_fees,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4992,78D22F0600D0389A7F7A4F9,anonymous,1,24896379,23,15880,sale,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4993,78D22F0600D0389A7F7A4F9,anonymous,1,4293188,22,4409,10_percent_off,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4994,78D22F0600D0389A7F7A4F9,anonymous,1,13375806,21,8719,free_parking,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4995,78D22F0600D0389A7F7A4F9,anonymous,1,17680198,20,12698,book_now_pay_later,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4996,78D22F0600D0389A7F7A4F9,anonymous,1,NA,NA,\N,30_percent_off_breakfast,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4997,78D22F0600D0389A7F7A4F9,anonymous,1,NA,NA,\N,free_breakfast,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4998,78D22F0600D0389A7F7A4F9,anonymous,1,NA,NA,\N,5_percent_off,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
4999,78D22F0600D0389A7F7A4F9,anonymous,1,4497845,20,7936,15_percent_off,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5000,78D22F0600D0389A7F7A4F9,anonymous,1,NA,NA,\N,NULL,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5001,78D22F0600D0389A7F7A4F9,anonymous,1,16390939,25,6173,vip_property,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5002,78D22F0600D0389A7F7A4F9,anonymous,1,15804600,24,11108,no_credit_card_required,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5003,78D22F0600D0389A7F7A4F9,anonymous,1,3040483,23,11968,20_percent_off,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5004,78D22F0600D0389A7F7A4F9,anonymous,1,3534314,22,9028,NULL,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5005,78D22F0600D0389A7F7A4F9,anonymous,1,15896672,21,7722,free_activities,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5006,78D22F0600D0389A7F7A4F9,anonymous,1,8089941,19,8231,top_property,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5007,78D22F0600D0389A7F7A4F9,anonymous,1,1492587,18,10317,taxi_coupon,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5008,78D22F0600D0389A7F7A4F9,anonymous,1,5317616,1,10379,daily_deal,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5009,78D22F0600D0389A7F7A4F9,anonymous,1,3191945,2,9226,family_friendly,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5010,78D22F0600D0389A7F7A4F9,anonymous,1,10610394,3,11638,NULL,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5011,78D22F0600D0389A7F7A4F9,anonymous,1,22883,4,7381,new_to_site,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5012,78D22F0600D0389A7F7A4F9,anonymous,1,30930885,5,7140,free_cancellation,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5013,78D22F0600D0389A7F7A4F9,anonymous,1,4225452,6,7007,daily_deal,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5014,78D22F0600D0389A7F7A4F9,anonymous,1,18429,7,6347,sale,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5015,78D22F0600D0389A7F7A4F9,anonymous,1,20356956,8,6875,10_percent_off,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5016,78D22F0600D0389A7F7A4F9,anonymous,1,7449336,9,8543,free_parking,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5017,78D22F0600D0389A7F7A4F9,anonymous,1,6545896,10,9109,book_now_pay_later,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5018,78D22F0600D0389A7F7A4F9,anonymous,1,22518094,11,8677,daily_deal,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5019,78D22F0600D0389A7F7A4F9,anonymous,1,1795742,12,9733,free_breakfast,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5020,78D22F0600D0389A7F7A4F9,anonymous,1,1794792,13,6722,5_percent_off,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5021,78D22F0600D0389A7F7A4F9,anonymous,1,12883153,14,7745,15_percent_off,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5022,78D22F0600D0389A7F7A4F9,anonymous,1,2223550,15,6243,NULL,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5023,78D22F0600D0389A7F7A4F9,anonymous,1,4100174,16,10881,daily_deal,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5024,78D22F0600D0389A7F7A4F9,anonymous,1,13375806,17,8719,no_credit_card_required,1,"["""",""2223550"",""5302152"",""27706183"",""12883153"",""1492595"",""1073739"",""1495041"",""3191945"",""22883"",""4225452"",""20356956"",""22448148"",""26745773"",""4668642"",""6545896"",""13375806"",""1795742"",""10610394"",""2339868"",""5317616"",""1330920"",""17680198"",""24896379"",""1498104""]",1,"["" 22883 ""]"
5025,848CC011001B0016BDC240F,identified,15,1723215,19,325,20_percent_off,0,[],0,[]
5026,848CC011001B0016BDC240F,identified,15,581213,20,425,NULL,0,[],0,[]
5027,848CC011001B0016BDC240F,identified,15,2151878,21,97.01,free_activities,0,[],0,[]
5028,848CC011001B0016BDC240F,identified,15,18614145,22,229,top_property,0,[],0,[]
5029,848CC011001B0016BDC240F,identified,15,13492029,1,239.03,add_on_advantage,0,[],0,[]
5030,848CC011001B0016BDC240F,identified,15,20695,2,252,add_on_advantage,0,[],0,[]
5031,848CC011001B0016BDC240F,identified,15,6309326,3,335.75,family_friendly,0,[],0,[]
5032,848CC011001B0016BDC240F,identified,15,25748,4,395,NULL,0,[],0,[]
5033,848CC011001B0016BDC240F,identified,15,4903,5,149.25,new_to_site,0,[],0,[]
5034,848CC011001B0016BDC240F,identified,15,23325,6,95.99,daily_deal,0,[],0,[]
5035,848CC011001B0016BDC240F,identified,15,21055,7,159.2,no_fees,0,[],0,[]
5036,848CC011001B0016BDC240F,identified,15,2222364,8,93.18,sale,0,[],0,[]
5037,848CC011001B0016BDC240F,identified,15,26910691,9,150.1,10_percent_off,0,[],0,[]
5038,848CC011001B0016BDC240F,identified,15,17809,10,84,free_parking,0,[],0,[]
5039,848CC011001B0016BDC240F,identified,15,886306,11,89.1,daily_deal,0,[],0,[]
5040,848CC011001B0016BDC240F,identified,15,17903,12,67.15,30_percent_off_breakfast,0,[],0,[]
5041,848CC011001B0016BDC240F,identified,15,889753,13,93.6,free_breakfast,0,[],0,[]
5042,848CC011001B0016BDC240F,identified,15,1118328,14,171.76,5_percent_off,0,[],0,[]
5043,848CC011001B0016BDC240F,identified,15,284792,15,158,15_percent_off,0,[],0,[]
5044,848CC011001B0016BDC240F,identified,15,6435554,23,75.65,NULL,0,[],0,[]
5045,848CC011001B0016BDC240F,identified,15,22684,24,95.2,vip_property,0,[],0,[]
5046,848CC011001B0016BDC240F,identified,15,864219,25,119.2,no_credit_card_required,0,[],0,[]
5047,848CC011001B0016BDC240F,identified,15,9059537,16,115,daily_deal,0,[],0,[]
5048,848CC011001B0016BDC240F,identified,15,25452,17,63.7,NULL,0,[],0,[]
5049,848CC011001B0016BDC240F,identified,15,7063210,18,127.1,free_activities,0,[],0,[]
5050,8589A9EC00A5F3EA549740F,authenticated,10,150846,10,65.7,member_deal,1,"[""521977""]",1,"[""521977""]"
5051,8589A9EC00A5F3EA549740F,authenticated,10,328163,8,62.4,member_deal,1,"[""521977""]",1,"[""521977""]"
5052,8589A9EC00A5F3EA549740F,authenticated,10,15984,7,102,member_deal,1,"[""521977""]",1,"[""521977""]"
5053,8589A9EC00A5F3EA549740F,authenticated,10,27196,6,89,member_deal,1,"[""521977""]",1,"[""521977""]"
5054,8589A9EC00A5F3EA549740F,authenticated,10,18147414,5,108,NULL,1,"[""521977""]",1,"[""521977""]"
5055,8589A9EC00A5F3EA549740F,authenticated,10,1931002,4,72.82,new_to_site,1,"[""521977""]",1,"[""521977""]"
5056,8589A9EC00A5F3EA549740F,authenticated,10,555103,3,91.2,free_cancellation,1,"[""521977""]",1,"[""521977""]"
5057,8589A9EC00A5F3EA549740F,authenticated,10,18147414,2,108,no_fees,1,"[""521977""]",1,"[""521977""]"
5058,8589A9EC00A5F3EA549740F,authenticated,10,521977,1,89,daily_deal,1,"[""521977""]",1,"[""521977""]"
5059,8589A9EC00A5F3EA549740F,authenticated,10,15984,9,102,member_deal,1,"[""521977""]",1,"[""521977""]"
5060,8589A9EC00A5F3EA549740F,authenticated,10,1094379,19,71.99,member_deal,1,"[""521977""]",1,"[""521977""]"
5061,8589A9EC00A5F3EA549740F,authenticated,10,11418,20,135.15,member_deal,1,"[""521977""]",1,"[""521977""]"
5062,8589A9EC00A5F3EA549740F,authenticated,10,20944,15,105,member_deal,1,"[""521977""]",1,"[""521977""]"
5063,8589A9EC00A5F3EA549740F,authenticated,10,3348060,14,89.1,member_deal,1,"[""521977""]",1,"[""521977""]"
5064,8589A9EC00A5F3EA549740F,authenticated,10,5754,13,94,member_deal,1,"[""521977""]",1,"[""521977""]"
5065,8589A9EC00A5F3EA549740F,authenticated,10,14863,12,49.29,member_deal,1,"[""521977""]",1,"[""521977""]"
5066,8589A9EC00A5F3EA549740F,authenticated,10,6890337,11,75.2,member_deal,1,"[""521977""]",1,"[""521977""]"
5067,8589A9EC00A5F3EA549740F,authenticated,10,28024,18,126.65,member_deal,1,"[""521977""]",1,"[""521977""]"
5068,8589A9EC00A5F3EA549740F,authenticated,10,8986983,17,102,member_deal,1,"[""521977""]",1,"[""521977""]"
5069,8589A9EC00A5F3EA549740F,authenticated,10,900410,16,89.25,member_deal,1,"[""521977""]",1,"[""521977""]"
5070,8589A9EC00A5F3EA549740F,authenticated,10,2285965,23,121.55,member_deal,1,"[""521977""]",1,"[""521977""]"
5071,8589A9EC00A5F3EA549740F,authenticated,10,21077,22,129,member_deal,1,"[""521977""]",1,"[""521977""]"
5072,8589A9EC00A5F3EA549740F,authenticated,10,22413462,21,89.1,member_deal,1,"[""521977""]",1,"[""521977""]"
5073,8589A9EC00A5F3EA549740F,authenticated,10,19979902,24,148.5,member_deal,1,"[""521977""]",1,"[""521977""]"
5074,8589A9EC00A5F3EA549740F,authenticated,10,2838681,25,100.8,member_deal,1,"[""521977""]",1,"[""521977""]"
